Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
Sugar Free D’Lite Yummy Berry Cookies | Zero Added Sugar | Made with Oats & Quinoa 75g,75g,55,65,15.38,No Deal,800+ bought in past month,4.0,81,https://www.amazon.in/Sugar-Free-DLite-Cookies-Quinoa/dp/B0D88PFYHM/ref=sr_1_78_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-78,Not Ad,19-05-2025,cookies,560005,cookies
"Artinci Sugar Free Almond Cookies 185g | Premium California Almond Flour | Gluten-Free| No Maida | Diabetic Friendly, High Protein and High Fiber Digestive Biscuits | Sugarfree Healthy Cookies",185g,365,399,8.52,Limited time deal,100+ bought in past month,4.0,536,https://www.amazon.in/Artinci-Gluten-Almond-Cookies-Almonds/dp/B089W8K9QB/ref=sr_1_79?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&rdc=1&sr=8-79,Not Ad,19-05-2025,cookies,560005,cookies
"HYP Protein Cookies Double chocolate, Coconut Choco Chip, Oatmeal Raisin Pack of 6 - (42 g x 6)",42 g,299,360,16.94,Limited time deal,10+ bought in past month,3.8,223,https://www.amazon.in/HYP-Protein-Cookies-chocolate-Coconut/dp/B07M9C6Q96/ref=sr_1_80?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-80,Not Ad,19-05-2025,cookies,560005,cookies
Unibic Cookies-Choco Nut Cookies 450g,450g,95,200,52.5,No Deal,200+ bought in past month,4.2,"1,878",https://www.amazon.in/Unibic-Cookies-Choco-Nut-Cookies-450g/dp/B08PH43XBD/ref=sr_1_81?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-81,Not Ad,19-05-2025,cookies,560005,cookies
"Unibic Assorted Cookies |Fruit & Nut, Cashew Badam, Chocochip | Combo Gift Pack | Pack of 3 | 900 gm",900 g,248,465,46.67,Limited time deal,200+ bought in past month,4.0,85,https://www.amazon.in/Unibic-Foods-India-Pvt-LTD/dp/B0D3HRVYF3/ref=sr_1_83?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-83,Not Ad,19-05-2025,cookies,560005,cookies
"CHAI POINT Filter Coffee Cookies (210 Gram), Guilt Free Cookies, Healthy Snacks, Made With Whole Wheat & Oats, 100% Vegetarian, No Preservatives, Filled With Super Seeds, Oatmeal",210 g,299,325,8.0,No Deal,20+ bought in past month,3.8,481,https://www.amazon.in/Filter-Cookies-Healthy-Vegetarian-Preservatives/dp/B09B168VCH/ref=sr_1_84?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-84,Not Ad,19-05-2025,cookies,560005,cookies
"Unibic Foods Oat's Digestive Cookies, 600 g",600 g,90,190,52.63,No Deal,2K+ bought in past month,4.1,"4,402",https://www.amazon.in/Unibic-UNIBIC-OAT-MEAL-COOKIES600G/dp/B07DM2N7XY/ref=sr_1_85_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-85,Not Ad,19-05-2025,cookies,560005,cookies
"Karachi Bakery Cashew Butterscotch butter Biscuits, 300 g",300 g,285,No Price,0.0,No Deal,50+ bought in past month,4.1,189,https://www.amazon.in/Karachi-Bakery-Cashew-Short-Bread/dp/B07H5SQMVL/ref=sr_1_86?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-86,Not Ad,19-05-2025,cookies,560005,cookies
Sugar Free D'Lite Assorted Cookies 225g,225g,191,250,23.6,No Deal,30+ bought in past month,4.3,44,https://www.amazon.in/Sugar-Free-DLite-Assorted-Cookies/dp/B0DF2LT7LD/ref=sr_1_87?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-87,Not Ad,19-05-2025,cookies,560005,cookies
Slurrp Farm No Maida No Refined Sugar Banana Oat Cookies | Healthy Cookies Made With Multigrains | 88g,88g,99,No Price,0.0,No Deal,1K+ bought in past month,3.8,224,https://www.amazon.in/Slurrp-Farm-Healthy-Wholegrain-Transfat/dp/B01M0YIW34/ref=sr_1_88_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-88,Not Ad,19-05-2025,cookies,560005,cookies
Sunfeast Farmlite Oats & Almonds Cookies 300gm,300g,111,160,30.62,No Deal,1K+ bought in past month,4.4,211,https://www.amazon.in/Sunfeast-Farmlite-Almonds-Cookies-300gm/dp/B0CST8SD8T/ref=sr_1_89_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-89,Not Ad,19-05-2025,cookies,560005,cookies
BE'BE' BURP Food Ragi Cookies -100% Natural Tasty & Healthy Cookies | No Preservatives & Artificial Flavours | Natural Sweetness Of Jaggery(Ragi 150Gm),150g,189,199,5.03,No Deal,700+ bought in past month,4.2,"1,023",https://www.amazon.in/Bebe-Burp-Childrens-Artificial-Preservatives/dp/B0C66M2VN1/ref=sr_1_90?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-90,Not Ad,19-05-2025,cookies,560005,cookies
Unibic Sugar Free Butter Cookies I Low GI No Maida I Cashew Biscuits I Sugar-Free Snack I Healthy Cookies | 300 Gram (75 G*4)/270 Gram (67.5G*4),300 g,210,240,12.5,No Deal,200+ bought in past month,3.6,20,https://www.amazon.in/Unibic-Sugar-Butter-Cookies-300gm/dp/B0D3V4B5RK/ref=sr_1_91?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-91,Not Ad,19-05-2025,cookies,560005,cookies
"Karachi Bakery Chocolate Chip Cookies, 400g",400g,151,240,37.08,No Deal,50+ bought in past month,3.7,223,https://www.amazon.in/Karachi-Bakery-Chocolate-Chip-Cookies/dp/B0C4H4RMRY/ref=sr_1_94_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-94,Not Ad,19-05-2025,cookies,560005,cookies
The Cinnamon Kitchen Flourless Almond Butter Cookies (6 Cookies - 240 GM) - Sweetend with Coconut Sugar | As Seen On Shark Tank |100% Natural & Healthy | Gluten Free | Vegan| Organic | PCOS Friendly | Refined Sugar Free | ChocoChip Cookie,240 g,550,No Price,0.0,No Deal,200+ bought in past month,4.3,69,https://www.amazon.in/Flourless-Chocochip-Cookies-Cinnamon-Kitchen/dp/B09DT17GR2/ref=sr_1_95?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-95,Not Ad,19-05-2025,cookies,560005,cookies
"CookieMan Chocolate Cookies - 200gram | Chocolate Biscuit Packed with Choco Chunks | Perfect for Cravings, Snacking & Tea-Time Indulgence for All Ages",200g,216,250,13.6,No Deal,10+ bought in past month,3.7,73,https://www.amazon.in/CookieMan-Chocolate-Artisanal-Birthday-Corporate/dp/B08WJM5QVG/ref=sr_1_96?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-96,Not Ad,19-05-2025,cookies,560005,cookies
"Midbreak Sugar Free Ragi Atta (Finger Millet) Cookies - Gluten-Free, No Sugar, Made with Butter - Healthy, Nutritious, and Delicious | Pack of 2 | 400g",400g,425,500,15.0,No Deal,20+ bought in past month,4.1,719,https://www.amazon.in/Midbreak-Sugar-Finger-Millet-Cookies/dp/B0DX2D3119/ref=sr_1_97?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-97,Not Ad,19-05-2025,cookies,560005,cookies
"Karachi Bakery Cashew Biscuits, 400g",400g,218,275,20.73,No Deal,1K+ bought in past month,4.1,"6,318",https://www.amazon.in/Karachi-Bakery-Cashew-Biscuits-400g/dp/B01A1X5O9C/ref=sr_1_98_mod_primary_new?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-98,Not Ad,19-05-2025,cookies,560005,cookies
"DiabeSmart Diabetic Almond Cookies(2X200G)|Sugar Free Biscuits for Diabetic|Low Gi No Maida Digestive Biscuits With Ayurvedic Ingredients|0Sugar Diabetic Cookie|Baked Healthy Diabetic Snack,400 Grams",200g,699,876,20.21,No Deal,200+ bought in past month,4.1,253,https://www.amazon.in/DiabeSmart-Diabetic-Digestive-Ayurvedic-Ingredients/dp/B0CMZTKXWY/ref=sr_1_99?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-99,Not Ad,19-05-2025,cookies,560005,cookies
"Sunfeast Farmlite Oats with Chocolate, 150grams",150g,56,70,20.0,No Deal,2K+ bought in past month,4.5,"3,403",https://www.amazon.in/Sunfeast-Farmlite-Oats-Chocolate-150g/dp/B01GRH935W/ref=sr_1_100_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-100,Not Ad,19-05-2025,cookies,560005,cookies
"CookieMan Coffee Cookies with Choco Chips - 150g | Rich Coffee Flavour Biscuit Paired with Chocolate Chips | Freshly Baked, Crunchy & Delicious Biscuits Energy Boosting Snack",150g,179,199,10.05,Limited time deal,20+ bought in past month,4.0,22,https://www.amazon.in/Cookieman-Cookies-Mono-Carton-Mocha/dp/B09XJ1KBJY/ref=sr_1_101?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-101,Not Ad,19-05-2025,cookies,560005,cookies
"Kikibix Choco Chip Cookies | No Refined Sugar, No Maida, No Preservatives | Made with Jowar & Jaggery | Healthy Multigrain Millet Snack for Kids & Adults | 130gm (Pack of 2) | 24 Pieces",130g,279,499,44.09,No Deal,100+ bought in past month,3.9,857,https://www.amazon.in/Kikibix-Cookies-Healthy-Multi-Grain-Preservatives/dp/B09S6MGTXH/ref=sr_1_102?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-102,Not Ad,19-05-2025,cookies,560005,cookies
"Loyka Chocolate Almond Cookies - 16 pcs |No Maida, Eggless |Tea/Coffee Nutty Gourmet Biscuits |Almond Flour, California Almonds, Choco-chips |Healthy guilt-free morning/evening snack |Better-for-you",No Grammage,299,345,13.33,Limited time deal,50+ bought in past month,4.2,304,https://www.amazon.in/Loyka-Chocolate-Almond-Cookies-Better/dp/B0CD3Q894Z/ref=sr_1_103?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-103,Not Ad,19-05-2025,cookies,560005,cookies
"RiteBite Max Protein Choco Chip Cookie | Pack of 1 x 55g | 10g Protein Multigrain Cookie, Healthy Breakfast Protein Snack",55g,30,50,40.0,No Deal,40+ bought in past month,4.0,8,https://www.amazon.in/RiteBite-Max-Protein-Multigrain-Breakfast/dp/B0DFHFY3YL/ref=sr_1_104_f3_0o_fs?dib=eyJ2IjoiMSJ9.bOuB_SwWSdXdkQZy9DYzSc2FhwHYr_bDmNjiQNdr5PdYYqkX4knxnPG9a9DQwyD9tckzrjMbxNdWBjaFzLpQRkmJTp82_MlPfYhMKcoUCaqJTxpe28XUPH4agiqpSzsd7X1AoT-_7zIdNDsB24j5Iv-G0Vl6OGYerEUDWGStdBiMC3ptX0lc8RjrT7LGkpJkJocpQ8ZtspNaBe7i7ednfsretnswM_Fytc5uPdw7lAcHHy1qIIuDJ0HH_qE8TgUQZXaecbj5tBTjYFffBfC1HLHWcK_sHNiPDRm88X6iyRY.WburVeoCRILmaI4PKgfMzyfBO4HRCvZMkzho90YEouM&dib_tag=se&keywords=cookies&qid=1747638644&sr=8-104,Not Ad,19-05-2025,cookies,560005,cookies
